po_id,vendor_id,sku,qty,status,brand_code,warehouse_id
PO-002532,V-NIKE-01,NIKE-SKU-00032,141,closed,NIKE,WH-DEL-01
PO-002533,V-PUMA-01,PUMA-SKU-00033,142,open,PUMA,WH-BLR-01
PO-002534,V-NIKE-01,NIKE-SKU-00034,143,shipped,NIKE,WH-CHN-01
PO-002535,V-PUMA-01,PUMA-SKU-00035,144,received,PUMA,WH-KOL-01
PO-002536,V-NIKE-01,NIKE-SKU-00036,145,closed,NIKE,WH-MUM-01
PO-002537,V-PUMA-01,PUMA-SKU-00037,146,open,PUMA,WH-DEL-01
PO-002538,V-NIKE-01,NIKE-SKU-00038,147,shipped,NIKE,WH-BLR-01
PO-002539,V-PUMA-01,PUMA-SKU-00039,148,received,PUMA,WH-CHN-01
PO-002540,V-NIKE-01,NIKE-SKU-00040,149,closed,NIKE,WH-KOL-01
PO-002541,V-PUMA-01,PUMA-SKU-00041,150,open,PUMA,WH-MUM-01
PO-002542,V-NIKE-01,NIKE-SKU-00042,151,shipped,NIKE,WH-DEL-01
PO-002543,V-PUMA-01,PUMA-SKU-00043,152,received,PUMA,WH-BLR-01
PO-002544,V-NIKE-01,NIKE-SKU-00044,153,closed,NIKE,WH-CHN-01
PO-002545,V-PUMA-01,PUMA-SKU-00045,154,open,PUMA,WH-KOL-01
PO-002546,V-NIKE-01,NIKE-SKU-00046,155,shipped,NIKE,WH-MUM-01
PO-002547,V-PUMA-01,PUMA-SKU-00047,156,received,PUMA,WH-DEL-01
PO-002548,V-NIKE-01,NIKE-SKU-00048,157,closed,NIKE,WH-BLR-01
PO-002549,V-PUMA-01,PUMA-SKU-00049,158,open,PUMA,WH-CHN-01
PO-002550,V-NIKE-01,NIKE-SKU-00050,159,shipped,NIKE,WH-KOL-01
PO-002551,V-PUMA-01,PUMA-SKU-00051,160,received,PUMA,WH-MUM-01
PO-002552,V-NIKE-01,NIKE-SKU-00052,161,closed,NIKE,WH-DEL-01
PO-002553,V-PUMA-01,PUMA-SKU-00053,162,open,PUMA,WH-BLR-01
PO-002554,V-NIKE-01,NIKE-SKU-00054,163,shipped,NIKE,WH-CHN-01
PO-002555,V-PUMA-01,PUMA-SKU-00055,164,received,PUMA,WH-KOL-01
PO-002556,V-NIKE-01,NIKE-SKU-00056,165,closed,NIKE,WH-MUM-01
PO-002557,V-PUMA-01,PUMA-SKU-00057,166,open,PUMA,WH-DEL-01
PO-002558,V-NIKE-01,NIKE-SKU-00058,167,shipped,NIKE,WH-BLR-01
PO-002559,V-PUMA-01,PUMA-SKU-00059,168,received,PUMA,WH-CHN-01
PO-002560,V-NIKE-01,NIKE-SKU-00060,169,closed,NIKE,WH-KOL-01
PO-002561,V-PUMA-01,PUMA-SKU-00061,170,open,PUMA,WH-MUM-01
PO-002562,V-NIKE-01,NIKE-SKU-00062,171,shipped,NIKE,WH-DEL-01
PO-002563,V-PUMA-01,PUMA-SKU-00063,172,received,PUMA,WH-BLR-01
PO-002564,V-NIKE-01,NIKE-SKU-00064,173,closed,NIKE,WH-CHN-01
PO-002565,V-PUMA-01,PUMA-SKU-00065,174,open,PUMA,WH-KOL-01
PO-002566,V-NIKE-01,NIKE-SKU-00066,175,shipped,NIKE,WH-MUM-01
PO-002567,V-PUMA-01,PUMA-SKU-00067,176,received,PUMA,WH-DEL-01
PO-002568,V-NIKE-01,NIKE-SKU-00068,177,closed,NIKE,WH-BLR-01
PO-002569,V-PUMA-01,PUMA-SKU-00069,178,open,PUMA,WH-CHN-01
PO-002570,V-NIKE-01,NIKE-SKU-00070,179,shipped,NIKE,WH-KOL-01
PO-002571,V-PUMA-01,PUMA-SKU-00071,180,received,PUMA,WH-MUM-01
PO-002572,V-NIKE-01,NIKE-SKU-00072,181,closed,NIKE,WH-DEL-01
PO-002573,V-PUMA-01,PUMA-SKU-00073,182,open,PUMA,WH-BLR-01
PO-002574,V-NIKE-01,NIKE-SKU-00074,183,shipped,NIKE,WH-CHN-01
PO-002575,V-PUMA-01,PUMA-SKU-00075,184,received,PUMA,WH-KOL-01
PO-002576,V-NIKE-01,NIKE-SKU-00076,185,closed,NIKE,WH-MUM-01
PO-002577,V-PUMA-01,PUMA-SKU-00077,186,open,PUMA,WH-DEL-01
PO-002578,V-NIKE-01,NIKE-SKU-00078,187,shipped,NIKE,WH-BLR-01
PO-002579,V-PUMA-01,PUMA-SKU-00079,188,received,PUMA,WH-CHN-01
PO-002580,V-NIKE-01,NIKE-SKU-00080,189,closed,NIKE,WH-KOL-01
PO-002581,V-PUMA-01,PUMA-SKU-00081,190,open,PUMA,WH-MUM-01
PO-002582,V-NIKE-01,NIKE-SKU-00082,191,shipped,NIKE,WH-DEL-01
PO-002583,V-PUMA-01,PUMA-SKU-00083,192,received,PUMA,WH-BLR-01
PO-002584,V-NIKE-01,NIKE-SKU-00084,193,closed,NIKE,WH-CHN-01
PO-002585,V-PUMA-01,PUMA-SKU-00085,194,open,PUMA,WH-KOL-01
PO-002586,V-NIKE-01,NIKE-SKU-00086,195,shipped,NIKE,WH-MUM-01
PO-002587,V-PUMA-01,PUMA-SKU-00087,196,received,PUMA,WH-DEL-01
PO-002588,V-NIKE-01,NIKE-SKU-00088,197,closed,NIKE,WH-BLR-01
PO-002589,V-PUMA-01,PUMA-SKU-00089,198,open,PUMA,WH-CHN-01
PO-002590,V-NIKE-01,NIKE-SKU-00090,199,shipped,NIKE,WH-KOL-01
PO-002591,V-PUMA-01,PUMA-SKU-00091,200,received,PUMA,WH-MUM-01
PO-002592,V-NIKE-01,NIKE-SKU-00092,201,closed,NIKE,WH-DEL-01
PO-002593,V-PUMA-01,PUMA-SKU-00093,202,open,PUMA,WH-BLR-01
PO-002594,V-NIKE-01,NIKE-SKU-00094,203,shipped,NIKE,WH-CHN-01
PO-002595,V-PUMA-01,PUMA-SKU-00095,204,received,PUMA,WH-KOL-01
PO-002596,V-NIKE-01,NIKE-SKU-00096,205,closed,NIKE,WH-MUM-01
PO-002597,V-PUMA-01,PUMA-SKU-00097,206,open,PUMA,WH-DEL-01
PO-002598,V-NIKE-01,NIKE-SKU-00098,207,shipped,NIKE,WH-BLR-01
PO-002599,V-PUMA-01,PUMA-SKU-00099,208,received,PUMA,WH-CHN-01
PO-002600,V-NIKE-01,NIKE-SKU-00100,209,closed,NIKE,WH-KOL-01
PO-002601,V-PUMA-01,PUMA-SKU-00101,10,open,PUMA,WH-MUM-01
PO-002602,V-NIKE-01,NIKE-SKU-00102,11,shipped,NIKE,WH-DEL-01
PO-002603,V-PUMA-01,PUMA-SKU-00103,12,received,PUMA,WH-BLR-01
PO-002604,V-NIKE-01,NIKE-SKU-00104,13,closed,NIKE,WH-CHN-01
PO-002605,V-PUMA-01,PUMA-SKU-00105,14,open,PUMA,WH-KOL-01
PO-002606,V-NIKE-01,NIKE-SKU-00106,15,shipped,NIKE,WH-MUM-01
PO-002607,V-PUMA-01,PUMA-SKU-00107,16,received,PUMA,WH-DEL-01
PO-002608,V-NIKE-01,NIKE-SKU-00108,17,closed,NIKE,WH-BLR-01
PO-002609,V-PUMA-01,PUMA-SKU-00109,18,open,PUMA,WH-CHN-01
PO-002610,V-NIKE-01,NIKE-SKU-00110,19,shipped,NIKE,WH-KOL-01
PO-002611,V-PUMA-01,PUMA-SKU-00111,20,received,PUMA,WH-MUM-01
PO-002612,V-NIKE-01,NIKE-SKU-00112,21,closed,NIKE,WH-DEL-01
PO-002613,V-PUMA-01,PUMA-SKU-00113,22,open,PUMA,WH-BLR-01
PO-002614,V-NIKE-01,NIKE-SKU-00114,23,shipped,NIKE,WH-CHN-01
PO-002615,V-PUMA-01,PUMA-SKU-00115,24,received,PUMA,WH-KOL-01
PO-002616,V-NIKE-01,NIKE-SKU-00116,25,closed,NIKE,WH-MUM-01
PO-002617,V-PUMA-01,PUMA-SKU-00117,26,open,PUMA,WH-DEL-01
PO-002618,V-NIKE-01,NIKE-SKU-00118,27,shipped,NIKE,WH-BLR-01
PO-002619,V-PUMA-01,PUMA-SKU-00119,28,received,PUMA,WH-CHN-01
PO-002620,V-NIKE-01,NIKE-SKU-00120,29,closed,NIKE,WH-KOL-01
PO-002621,V-PUMA-01,PUMA-SKU-00121,30,open,PUMA,WH-MUM-01
PO-002622,V-NIKE-01,NIKE-SKU-00122,31,shipped,NIKE,WH-DEL-01
PO-002623,V-PUMA-01,PUMA-SKU-00123,32,received,PUMA,WH-BLR-01
PO-002624,V-NIKE-01,NIKE-SKU-00124,33,closed,NIKE,WH-CHN-01
PO-002625,V-PUMA-01,PUMA-SKU-00125,34,open,PUMA,WH-KOL-01
PO-002626,V-NIKE-01,NIKE-SKU-00126,35,shipped,NIKE,WH-MUM-01
PO-002627,V-PUMA-01,PUMA-SKU-00127,36,received,PUMA,WH-DEL-01
PO-002628,V-NIKE-01,NIKE-SKU-00128,37,closed,NIKE,WH-BLR-01
PO-002629,V-PUMA-01,PUMA-SKU-00129,38,open,PUMA,WH-CHN-01
PO-002630,V-NIKE-01,NIKE-SKU-00130,39,shipped,NIKE,WH-KOL-01
PO-002631,V-PUMA-01,PUMA-SKU-00131,40,received,PUMA,WH-MUM-01
PO-002632,V-NIKE-01,NIKE-SKU-00132,41,closed,NIKE,WH-DEL-01
PO-002633,V-PUMA-01,PUMA-SKU-00133,42,open,PUMA,WH-BLR-01
PO-002634,V-NIKE-01,NIKE-SKU-00134,43,shipped,NIKE,WH-CHN-01
PO-002635,V-PUMA-01,PUMA-SKU-00135,44,received,PUMA,WH-KOL-01
PO-002636,V-NIKE-01,NIKE-SKU-00136,45,closed,NIKE,WH-MUM-01
PO-002637,V-PUMA-01,PUMA-SKU-00137,46,open,PUMA,WH-DEL-01
PO-002638,V-NIKE-01,NIKE-SKU-00138,47,shipped,NIKE,WH-BLR-01
PO-002639,V-PUMA-01,PUMA-SKU-00139,48,received,PUMA,WH-CHN-01
PO-002640,V-NIKE-01,NIKE-SKU-00140,49,closed,NIKE,WH-KOL-01
PO-002641,V-PUMA-01,PUMA-SKU-00141,50,open,PUMA,WH-MUM-01
PO-002642,V-NIKE-01,NIKE-SKU-00142,51,shipped,NIKE,WH-DEL-01
PO-002643,V-PUMA-01,PUMA-SKU-00143,52,received,PUMA,WH-BLR-01
PO-002644,V-NIKE-01,NIKE-SKU-00144,53,closed,NIKE,WH-CHN-01
PO-002645,V-PUMA-01,PUMA-SKU-00145,54,open,PUMA,WH-KOL-01
PO-002646,V-NIKE-01,NIKE-SKU-00146,55,shipped,NIKE,WH-MUM-01
PO-002647,V-PUMA-01,PUMA-SKU-00147,56,received,PUMA,WH-DEL-01
PO-002648,V-NIKE-01,NIKE-SKU-00148,57,closed,NIKE,WH-BLR-01
PO-002649,V-PUMA-01,PUMA-SKU-00149,58,open,PUMA,WH-CHN-01
PO-002650,V-NIKE-01,NIKE-SKU-00150,59,shipped,NIKE,WH-KOL-01
PO-002651,V-PUMA-01,PUMA-SKU-00151,60,received,PUMA,WH-MUM-01
PO-002652,V-NIKE-01,NIKE-SKU-00152,61,closed,NIKE,WH-DEL-01
PO-002653,V-PUMA-01,PUMA-SKU-00153,62,open,PUMA,WH-BLR-01
PO-002654,V-NIKE-01,NIKE-SKU-00154,63,shipped,NIKE,WH-CHN-01
PO-002655,V-PUMA-01,PUMA-SKU-00155,64,received,PUMA,WH-KOL-01
PO-002656,V-NIKE-01,NIKE-SKU-00156,65,closed,NIKE,WH-MUM-01
PO-002657,V-PUMA-01,PUMA-SKU-00157,66,open,PUMA,WH-DEL-01
PO-002658,V-NIKE-01,NIKE-SKU-00158,67,shipped,NIKE,WH-BLR-01
PO-002659,V-PUMA-01,PUMA-SKU-00159,68,received,PUMA,WH-CHN-01
PO-002660,V-NIKE-01,NIKE-SKU-00160,69,closed,NIKE,WH-KOL-01
PO-002661,V-PUMA-01,PUMA-SKU-00161,70,open,PUMA,WH-MUM-01
PO-002662,V-NIKE-01,NIKE-SKU-00162,71,shipped,NIKE,WH-DEL-01
PO-002663,V-PUMA-01,PUMA-SKU-00163,72,received,PUMA,WH-BLR-01
PO-002664,V-NIKE-01,NIKE-SKU-00164,73,closed,NIKE,WH-CHN-01
PO-002665,V-PUMA-01,PUMA-SKU-00165,74,open,PUMA,WH-KOL-01
PO-002666,V-NIKE-01,NIKE-SKU-00166,75,shipped,NIKE,WH-MUM-01
PO-002667,V-PUMA-01,PUMA-SKU-00167,76,received,PUMA,WH-DEL-01
PO-002668,V-NIKE-01,NIKE-SKU-00168,77,closed,NIKE,WH-BLR-01
PO-002669,V-PUMA-01,PUMA-SKU-00169,78,open,PUMA,WH-CHN-01
PO-002670,V-NIKE-01,NIKE-SKU-00170,79,shipped,NIKE,WH-KOL-01
PO-002671,V-PUMA-01,PUMA-SKU-00171,80,received,PUMA,WH-MUM-01
PO-002672,V-NIKE-01,NIKE-SKU-00172,81,closed,NIKE,WH-DEL-01
PO-002673,V-PUMA-01,PUMA-SKU-00173,82,open,PUMA,WH-BLR-01
PO-002674,V-NIKE-01,NIKE-SKU-00174,83,shipped,NIKE,WH-CHN-01
PO-002675,V-PUMA-01,PUMA-SKU-00175,84,received,PUMA,WH-KOL-01
PO-002676,V-NIKE-01,NIKE-SKU-00176,85,closed,NIKE,WH-MUM-01
PO-002677,V-PUMA-01,PUMA-SKU-00177,86,open,PUMA,WH-DEL-01
PO-002678,V-NIKE-01,NIKE-SKU-00178,87,shipped,NIKE,WH-BLR-01
PO-002679,V-PUMA-01,PUMA-SKU-00179,88,received,PUMA,WH-CHN-01
PO-002680,V-NIKE-01,NIKE-SKU-00180,89,closed,NIKE,WH-KOL-01
PO-002681,V-PUMA-01,PUMA-SKU-00181,90,open,PUMA,WH-MUM-01
PO-002682,V-NIKE-01,NIKE-SKU-00182,91,shipped,NIKE,WH-DEL-01
PO-002683,V-PUMA-01,PUMA-SKU-00183,92,received,PUMA,WH-BLR-01
PO-002684,V-NIKE-01,NIKE-SKU-00184,93,closed,NIKE,WH-CHN-01
PO-002685,V-PUMA-01,PUMA-SKU-00185,94,open,PUMA,WH-KOL-01
PO-002686,V-NIKE-01,NIKE-SKU-00186,95,shipped,NIKE,WH-MUM-01
PO-002687,V-PUMA-01,PUMA-SKU-00187,96,received,PUMA,WH-DEL-01
PO-002688,V-NIKE-01,NIKE-SKU-00188,97,closed,NIKE,WH-BLR-01
PO-002689,V-PUMA-01,PUMA-SKU-00189,98,open,PUMA,WH-CHN-01
PO-002690,V-NIKE-01,NIKE-SKU-00190,99,shipped,NIKE,WH-KOL-01
PO-002691,V-PUMA-01,PUMA-SKU-00191,100,received,PUMA,WH-MUM-01
PO-002692,V-NIKE-01,NIKE-SKU-00192,101,closed,NIKE,WH-DEL-01
PO-002693,V-PUMA-01,PUMA-SKU-00193,102,open,PUMA,WH-BLR-01
PO-002694,V-NIKE-01,NIKE-SKU-00194,103,shipped,NIKE,WH-CHN-01
PO-002695,V-PUMA-01,PUMA-SKU-00195,104,received,PUMA,WH-KOL-01
PO-002696,V-NIKE-01,NIKE-SKU-00196,105,closed,NIKE,WH-MUM-01
PO-002697,V-PUMA-01,PUMA-SKU-00197,106,open,PUMA,WH-DEL-01
PO-002698,V-NIKE-01,NIKE-SKU-00198,107,shipped,NIKE,WH-BLR-01
PO-002699,V-PUMA-01,PUMA-SKU-00199,108,received,PUMA,WH-CHN-01
PO-002700,V-NIKE-01,NIKE-SKU-00200,109,closed,NIKE,WH-KOL-01
PO-002701,V-PUMA-01,PUMA-SKU-00201,110,open,PUMA,WH-MUM-01
PO-002702,V-NIKE-01,NIKE-SKU-00202,111,shipped,NIKE,WH-DEL-01
PO-002703,V-PUMA-01,PUMA-SKU-00203,112,received,PUMA,WH-BLR-01
PO-002704,V-NIKE-01,NIKE-SKU-00204,113,closed,NIKE,WH-CHN-01
PO-002705,V-PUMA-01,PUMA-SKU-00205,114,open,PUMA,WH-KOL-01
PO-002706,V-NIKE-01,NIKE-SKU-00206,115,shipped,NIKE,WH-MUM-01
PO-002707,V-PUMA-01,PUMA-SKU-00207,116,received,PUMA,WH-DEL-01
PO-002708,V-NIKE-01,NIKE-SKU-00208,117,closed,NIKE,WH-BLR-01
PO-002709,V-PUMA-01,PUMA-SKU-00209,118,open,PUMA,WH-CHN-01
PO-002710,V-NIKE-01,NIKE-SKU-00210,119,shipped,NIKE,WH-KOL-01
PO-002711,V-PUMA-01,PUMA-SKU-00211,120,received,PUMA,WH-MUM-01
PO-002712,V-NIKE-01,NIKE-SKU-00212,121,closed,NIKE,WH-DEL-01
PO-002713,V-PUMA-01,PUMA-SKU-00213,122,open,PUMA,WH-BLR-01
PO-002714,V-NIKE-01,NIKE-SKU-00214,123,shipped,NIKE,WH-CHN-01
PO-002715,V-PUMA-01,PUMA-SKU-00215,124,received,PUMA,WH-KOL-01
PO-002716,V-NIKE-01,NIKE-SKU-00216,125,closed,NIKE,WH-MUM-01
PO-002717,V-PUMA-01,PUMA-SKU-00217,126,open,PUMA,WH-DEL-01
PO-002718,V-NIKE-01,NIKE-SKU-00218,127,shipped,NIKE,WH-BLR-01
PO-002719,V-PUMA-01,PUMA-SKU-00219,128,received,PUMA,WH-CHN-01
PO-002720,V-NIKE-01,NIKE-SKU-00220,129,closed,NIKE,WH-KOL-01
PO-002721,V-PUMA-01,PUMA-SKU-00221,130,open,PUMA,WH-MUM-01
PO-002722,V-NIKE-01,NIKE-SKU-00222,131,shipped,NIKE,WH-DEL-01
PO-002723,V-PUMA-01,PUMA-SKU-00223,132,received,PUMA,WH-BLR-01
PO-002724,V-NIKE-01,NIKE-SKU-00224,133,closed,NIKE,WH-CHN-01
PO-002725,V-PUMA-01,PUMA-SKU-00225,134,open,PUMA,WH-KOL-01
PO-002726,V-NIKE-01,NIKE-SKU-00226,135,shipped,NIKE,WH-MUM-01
PO-002727,V-PUMA-01,PUMA-SKU-00227,136,received,PUMA,WH-DEL-01
PO-002728,V-NIKE-01,NIKE-SKU-00228,137,closed,NIKE,WH-BLR-01
PO-002729,V-PUMA-01,PUMA-SKU-00229,138,open,PUMA,WH-CHN-01
PO-002730,V-NIKE-01,NIKE-SKU-00230,139,shipped,NIKE,WH-KOL-01
PO-002731,V-PUMA-01,PUMA-SKU-00231,140,received,PUMA,WH-MUM-01
PO-002732,V-NIKE-01,NIKE-SKU-00232,141,closed,NIKE,WH-DEL-01
PO-002733,V-PUMA-01,PUMA-SKU-00233,142,open,PUMA,WH-BLR-01
PO-002734,V-NIKE-01,NIKE-SKU-00234,143,shipped,NIKE,WH-CHN-01
PO-002735,V-PUMA-01,PUMA-SKU-00235,144,received,PUMA,WH-KOL-01
PO-002736,V-NIKE-01,NIKE-SKU-00236,145,closed,NIKE,WH-MUM-01
PO-002737,V-PUMA-01,PUMA-SKU-00237,146,open,PUMA,WH-DEL-01
PO-002738,V-NIKE-01,NIKE-SKU-00238,147,shipped,NIKE,WH-BLR-01
PO-002739,V-PUMA-01,PUMA-SKU-00239,148,received,PUMA,WH-CHN-01
PO-002740,V-NIKE-01,NIKE-SKU-00240,149,closed,NIKE,WH-KOL-01
PO-002741,V-PUMA-01,PUMA-SKU-00241,150,open,PUMA,WH-MUM-01
PO-002742,V-NIKE-01,NIKE-SKU-00242,151,shipped,NIKE,WH-DEL-01
PO-002743,V-PUMA-01,PUMA-SKU-00243,152,received,PUMA,WH-BLR-01
PO-002744,V-NIKE-01,NIKE-SKU-00244,153,closed,NIKE,WH-CHN-01
PO-002745,V-PUMA-01,PUMA-SKU-00245,154,open,PUMA,WH-KOL-01
PO-002746,V-NIKE-01,NIKE-SKU-00246,155,shipped,NIKE,WH-MUM-01
PO-002747,V-PUMA-01,PUMA-SKU-00247,156,received,PUMA,WH-DEL-01
PO-002748,V-NIKE-01,NIKE-SKU-00248,157,closed,NIKE,WH-BLR-01
PO-002749,V-PUMA-01,PUMA-SKU-00249,158,open,PUMA,WH-CHN-01
PO-002750,V-NIKE-01,NIKE-SKU-00250,159,shipped,NIKE,WH-KOL-01
PO-002751,V-PUMA-01,PUMA-SKU-00001,160,received,PUMA,WH-MUM-01
PO-002752,V-NIKE-01,NIKE-SKU-00002,161,closed,NIKE,WH-DEL-01
PO-002753,V-PUMA-01,PUMA-SKU-00003,162,open,PUMA,WH-BLR-01
PO-002754,V-NIKE-01,NIKE-SKU-00004,163,shipped,NIKE,WH-CHN-01
PO-002755,V-PUMA-01,PUMA-SKU-00005,164,received,PUMA,WH-KOL-01
PO-002756,V-NIKE-01,NIKE-SKU-00006,165,closed,NIKE,WH-MUM-01
PO-002757,V-PUMA-01,PUMA-SKU-00007,166,open,PUMA,WH-DEL-01
PO-002758,V-NIKE-01,NIKE-SKU-00008,167,shipped,NIKE,WH-BLR-01
PO-002759,V-PUMA-01,PUMA-SKU-00009,168,received,PUMA,WH-CHN-01
PO-002760,V-NIKE-01,NIKE-SKU-00010,169,closed,NIKE,WH-KOL-01
PO-002761,V-PUMA-01,PUMA-SKU-00011,170,open,PUMA,WH-MUM-01
PO-002762,V-NIKE-01,NIKE-SKU-00012,171,shipped,NIKE,WH-DEL-01
PO-002763,V-PUMA-01,PUMA-SKU-00013,172,received,PUMA,WH-BLR-01
PO-002764,V-NIKE-01,NIKE-SKU-00014,173,closed,NIKE,WH-CHN-01
PO-002765,V-PUMA-01,PUMA-SKU-00015,174,open,PUMA,WH-KOL-01
PO-002766,V-NIKE-01,NIKE-SKU-00016,175,shipped,NIKE,WH-MUM-01
PO-002767,V-PUMA-01,PUMA-SKU-00017,176,received,PUMA,WH-DEL-01
PO-002768,V-NIKE-01,NIKE-SKU-00018,177,closed,NIKE,WH-BLR-01
PO-002769,V-PUMA-01,PUMA-SKU-00019,178,open,PUMA,WH-CHN-01
PO-002770,V-NIKE-01,NIKE-SKU-00020,179,shipped,NIKE,WH-KOL-01
PO-002771,V-PUMA-01,PUMA-SKU-00021,180,received,PUMA,WH-MUM-01
PO-002772,V-NIKE-01,NIKE-SKU-00022,181,closed,NIKE,WH-DEL-01
PO-002773,V-PUMA-01,PUMA-SKU-00023,182,open,PUMA,WH-BLR-01
PO-002774,V-NIKE-01,NIKE-SKU-00024,183,shipped,NIKE,WH-CHN-01
PO-002775,V-PUMA-01,PUMA-SKU-00025,184,received,PUMA,WH-KOL-01
PO-002776,V-NIKE-01,NIKE-SKU-00026,185,closed,NIKE,WH-MUM-01
PO-002777,V-PUMA-01,PUMA-SKU-00027,186,open,PUMA,WH-DEL-01
PO-002778,V-NIKE-01,NIKE-SKU-00028,187,shipped,NIKE,WH-BLR-01
PO-002779,V-PUMA-01,PUMA-SKU-00029,188,received,PUMA,WH-CHN-01
PO-002780,V-NIKE-01,NIKE-SKU-00030,189,closed,NIKE,WH-KOL-01
PO-002781,V-PUMA-01,PUMA-SKU-00031,190,open,PUMA,WH-MUM-01
PO-002782,V-NIKE-01,NIKE-SKU-00032,191,shipped,NIKE,WH-DEL-01
PO-002783,V-PUMA-01,PUMA-SKU-00033,192,received,PUMA,WH-BLR-01
PO-002784,V-NIKE-01,NIKE-SKU-00034,193,closed,NIKE,WH-CHN-01
PO-002785,V-PUMA-01,PUMA-SKU-00035,194,open,PUMA,WH-KOL-01
PO-002786,V-NIKE-01,NIKE-SKU-00036,195,shipped,NIKE,WH-MUM-01
PO-002787,V-PUMA-01,PUMA-SKU-00037,196,received,PUMA,WH-DEL-01
PO-002788,V-NIKE-01,NIKE-SKU-00038,197,closed,NIKE,WH-BLR-01
PO-002789,V-PUMA-01,PUMA-SKU-00039,198,open,PUMA,WH-CHN-01
PO-002790,V-NIKE-01,NIKE-SKU-00040,199,shipped,NIKE,WH-KOL-01
PO-002791,V-PUMA-01,PUMA-SKU-00041,200,received,PUMA,WH-MUM-01
PO-002792,V-NIKE-01,NIKE-SKU-00042,201,closed,NIKE,WH-DEL-01
PO-002793,V-PUMA-01,PUMA-SKU-00043,202,open,PUMA,WH-BLR-01
PO-002794,V-NIKE-01,NIKE-SKU-00044,203,shipped,NIKE,WH-CHN-01
PO-002795,V-PUMA-01,PUMA-SKU-00045,204,received,PUMA,WH-KOL-01
PO-002796,V-NIKE-01,NIKE-SKU-00046,205,closed,NIKE,WH-MUM-01
PO-002797,V-PUMA-01,PUMA-SKU-00047,206,open,PUMA,WH-DEL-01
PO-002798,V-NIKE-01,NIKE-SKU-00048,207,shipped,NIKE,WH-BLR-01
PO-002799,V-PUMA-01,PUMA-SKU-00049,208,received,PUMA,WH-CHN-01
PO-002800,V-NIKE-01,NIKE-SKU-00050,209,closed,NIKE,WH-KOL-01
PO-002801,V-PUMA-01,PUMA-SKU-00051,10,open,PUMA,WH-MUM-01
PO-002802,V-NIKE-01,NIKE-SKU-00052,11,shipped,NIKE,WH-DEL-01
PO-002803,V-PUMA-01,PUMA-SKU-00053,12,received,PUMA,WH-BLR-01
PO-002804,V-NIKE-01,NIKE-SKU-00054,13,closed,NIKE,WH-CHN-01
PO-002805,V-PUMA-01,PUMA-SKU-00055,14,open,PUMA,WH-KOL-01
PO-002806,V-NIKE-01,NIKE-SKU-00056,15,shipped,NIKE,WH-MUM-01
PO-002807,V-PUMA-01,PUMA-SKU-00057,16,received,PUMA,WH-DEL-01
PO-002808,V-NIKE-01,NIKE-SKU-00058,17,closed,NIKE,WH-BLR-01
PO-002809,V-PUMA-01,PUMA-SKU-00059,18,open,PUMA,WH-CHN-01
PO-002810,V-NIKE-01,NIKE-SKU-00060,19,shipped,NIKE,WH-KOL-01
PO-002811,V-PUMA-01,PUMA-SKU-00061,20,received,PUMA,WH-MUM-01
PO-002812,V-NIKE-01,NIKE-SKU-00062,21,closed,NIKE,WH-DEL-01
PO-002813,V-PUMA-01,PUMA-SKU-00063,22,open,PUMA,WH-BLR-01
PO-002814,V-NIKE-01,NIKE-SKU-00064,23,shipped,NIKE,WH-CHN-01
PO-002815,V-PUMA-01,PUMA-SKU-00065,24,received,PUMA,WH-KOL-01
PO-002816,V-NIKE-01,NIKE-SKU-00066,25,closed,NIKE,WH-MUM-01
PO-002817,V-PUMA-01,PUMA-SKU-00067,26,open,PUMA,WH-DEL-01
PO-002818,V-NIKE-01,NIKE-SKU-00068,27,shipped,NIKE,WH-BLR-01
PO-002819,V-PUMA-01,PUMA-SKU-00069,28,received,PUMA,WH-CHN-01
PO-002820,V-NIKE-01,NIKE-SKU-00070,29,closed,NIKE,WH-KOL-01
PO-002821,V-PUMA-01,PUMA-SKU-00071,30,open,PUMA,WH-MUM-01
PO-002822,V-NIKE-01,NIKE-SKU-00072,31,shipped,NIKE,WH-DEL-01
PO-002823,V-PUMA-01,PUMA-SKU-00073,32,received,PUMA,WH-BLR-01
PO-002824,V-NIKE-01,NIKE-SKU-00074,33,closed,NIKE,WH-CHN-01
PO-002825,V-PUMA-01,PUMA-SKU-00075,34,open,PUMA,WH-KOL-01
PO-002826,V-NIKE-01,NIKE-SKU-00076,35,shipped,NIKE,WH-MUM-01
PO-002827,V-PUMA-01,PUMA-SKU-00077,36,received,PUMA,WH-DEL-01
PO-002828,V-NIKE-01,NIKE-SKU-00078,37,closed,NIKE,WH-BLR-01
PO-002829,V-PUMA-01,PUMA-SKU-00079,38,open,PUMA,WH-CHN-01
PO-002830,V-NIKE-01,NIKE-SKU-00080,39,shipped,NIKE,WH-KOL-01
PO-002831,V-PUMA-01,PUMA-SKU-00081,40,received,PUMA,WH-MUM-01
PO-002832,V-NIKE-01,NIKE-SKU-00082,41,closed,NIKE,WH-DEL-01
PO-002833,V-PUMA-01,PUMA-SKU-00083,42,open,PUMA,WH-BLR-01
PO-002834,V-NIKE-01,NIKE-SKU-00084,43,shipped,NIKE,WH-CHN-01
PO-002835,V-PUMA-01,PUMA-SKU-00085,44,received,PUMA,WH-KOL-01
PO-002836,V-NIKE-01,NIKE-SKU-00086,45,closed,NIKE,WH-MUM-01
